Date,Close,High,Low,Open,Volume,MA5,MA20,RSI14,Return,Target_Up
2024-05-28,838.0906372070312,845.8417644875587,838.0906372070312,840.0284190271631,25329216,,,,,0
2024-05-29,830.33935546875,840.997153496937,829.3704647389148,834.2149183880907,33436835,,,,-0.009248739210490076,0
2024-05-30,811.9305419921875,821.6194506078461,811.9305419921875,814.8372145768851,38065102,,,,-0.022170228780942436,0
2024-05-31,795.4594116210938,819.6816835949395,795.4594116210938,811.9305565633089,77438401,,,,-0.020286378599183474,1
2024-06-03,819.6815795898438,826.4638148819583,810.9615627856965,812.8993442977292,28345488,819.1003051757813,,,0.030450539166274826,0
2024-06-04,812.8994140625,824.5261041325239,810.9616323841627,817.7438682583432,28223635,814.062060546875,,,-0.00827414656644776,1
2024-06-05,827.4328002929688,830.3394728935295,809.0238738227505,814.8372190238721,31975446,813.4807495117187,,,0.017878455783154612,1
2024-06-06,866.1883544921875,871.0328083763719,857.4683375006554,865.2194637153506,62925136,824.3323120117187,,,0.04683831023558227,0
2024-06-07,851.6550903320312,860.3751083217791,851.6550903320312,857.4684356585298,41075399,835.5714477539062,,,-0.016778410936587274,1
2024-06-11,855.5306396484375,867.1573301079859,855.5306396484375,864.2506574930989,48228488,842.741259765625,,,0.004550608997000438,1
2024-06-12,880.7216796875,885.5661333711496,860.3749742161716,860.3749742161716,48106925,856.305712890625,,,0.02944493028258366,1
2024-06-13,893.8521118164062,909.4142813366049,886.071027056307,897.7426541964559,55857091,869.5895751953125,,,0.014908719101322854,1
2024-06-14,896.77001953125,896.77001953125,880.2352143988951,890.9342059551248,38408123,875.705908203125,,,0.0032644188857082757,0
2024-06-17,895.79736328125,899.6879055756311,888.0162786924877,888.0162786924877,26292426,884.5343627929688,,,-0.0010846217300043426,1
2024-06-18,917.1953735351562,924.0038227554596,914.2774667264548,918.1680091380567,37876013,896.8673095703125,,68.92970816702343,0.02388711011107092,1
2024-06-19,954.155517578125,957.0734243597094,926.9217209500032,926.9217209500032,72228052,911.5540771484375,,75.99517259089579,0.0402969150405903,0
2024-06-20,954.155517578125,954.155517578125,944.4291616395101,944.4291616395101,48225374,923.6147583007812,,82.36160227715875,0.0,0
2024-06-21,943.4564819335938,951.237566320675,933.7301264497423,934.7027619981275,88376132,932.95205078125,,84.58339062089063,-0.011213094141810265,0
2024-06-24,914.2774047851562,933.7301155252659,914.2774047851562,931.7848444512549,66391994,936.6480590820313,,71.6043011831878,-0.030927846389518288,1
2024-06-25,919.1406860351562,919.1406860351562,897.7427018099992,899.6879731031952,57368432,937.0371215820312,873.9364990234375,74.47850234609606,0.0053192622113884536,1
2024-06-26,933.730224609375,933.730224609375,924.9765037536621,924.9765037536621,44967166,932.9520629882812,878.7184783935547,74.48510446375423,0.015873020089180123,0
2024-06-27,933.730224609375,934.7028602600097,923.0312324523926,924.9765037536621,39729446,928.8670043945312,883.8880218505859,68.93945773131651,0.0,1
2024-06-28,939.5659790039062,944.429156949061,928.8669875245656,929.8396231135966,39138210,928.0889038085937,890.2697937011719,75.91522636410417,0.006249936267161749,1
2024-07-01,941.5112915039062,950.2650121893764,938.5933846087495,941.5112915039062,19935737,933.5356811523437,897.5723876953125,75.63797976562486,0.002070437354556365,0
2024-07-02,933.730224609375,944.4292167663574,932.7575889587403,940.5386741638184,25427569,936.4535888671875,903.2748199462891,67.63750680324605,-0.008264443522607468,1
2024-07-03,952.2102661132812,952.2102661132812,940.5386387451921,949.292359271259,24070411,940.1495971679688,910.2403625488281,68.74999019495566,0.01979162826354619,1
2024-07-04,977.498779296875,982.3619573033271,969.7176944865516,972.6356012904229,41893299,948.9033081054688,917.7436614990235,72.67758213692483,0.026557698528935303,0
2024-07-05,977.498779296875,982.3619573033271,972.6356012904229,977.498779296875,19998094,956.4898681640625,923.3091827392578,73.0769177724174,0.0,1
2024-07-08,1006.6778564453125,1021.2673905966938,972.6356100920893,977.4987881425498,40146763,969.5231811523438,931.0603210449219,74.21051814582117,0.029850755588080036,1
2024-07-09,1011.541015625,1026.1305495042068,996.9514817457932,1001.8146597055288,46373121,985.0853393554687,938.86083984375,68.78979975218833,0.004830899128803523,1
2024-07-10,1016.4041137695312,1021.2672913473759,987.2250483024634,992.0882258803081,46206302,997.9241088867187,945.6449615478516,69.75306179130044,0.004807613403126743,1
