Date,Close,High,Low,Open,Volume,MA5,MA20,RSI14,Return,Target_Up
2024-05-29,150.3484344482422,152.8227529481475,149.24766876892505,152.69611026922263,15780000,,,,,0
2024-05-30,149.00413513183594,150.06594184271088,147.96180047616224,149.6178318822894,9687800,,,,-0.008941225901950012,0
2024-05-31,147.13375854492188,148.55600619363005,143.98729778881898,147.56238153122194,13782600,,,,-0.01255251463497431,1
2024-06-03,150.94264221191406,153.08574230075592,148.51704871426483,151.10824384661666,12924400,,,,0.025887217893840964,0
2024-06-04,148.52679443359375,149.81264862514885,147.08507462361882,149.4327354703526,10066700,149.19115295410157,,,-0.01600507148224295,1
2024-06-05,158.70652770996094,159.49557694530804,153.86506168174432,154.4885092757117,23192600,150.8627716064453,,,0.06853802585040336,0
2024-06-06,157.87852478027344,160.4404971580349,156.21274255562258,160.26515948394723,14819100,152.6376495361328,,,-0.005217195169191058,1
2024-06-07,160.1385040283203,161.82375817280652,157.77135643209076,159.33971880318165,14023300,155.2385986328125,,,0.014314671683132163,1
2024-06-10,163.81100463867188,165.447548894215,158.21944870390848,159.75858810471433,12418900,157.81227111816406,,,0.0229332766197321,0
2024-06-11,161.4243621826172,164.0545309570207,159.5540047485652,163.83046858746732,11508600,160.39178466796875,,,-0.014569487937144743,1
2024-06-12,168.50634765625,171.5066937780239,167.103586886157,168.8765247661809,20309500,162.35174865722655,,,0.043871850431232096,1
2024-06-13,168.9695281982422,170.10309633972392,166.6242132595503,169.00861007057946,15591800,164.5699493408203,,,0.002748742397153281,0
2024-06-14,168.5786590576172,169.6829122251955,166.47766143665305,168.08028683092428,9192500,166.2579803466797,,,-0.0023132522460879157,1
2024-06-17,173.20086669921875,174.59827114033067,169.52654414212034,173.7871842973766,18593700,168.13595275878907,,,0.027418699777542965,1
2024-06-18,175.59506225585938,180.64724177616773,174.91101747854586,175.91754370324813,27155100,170.9700927734375,,78.87394337955897,0.013823230808644782,0
2024-06-20,171.38327026367188,178.99573740667128,169.54610880878784,178.4191864942748,28403200,171.54547729492188,,74.01906210562277,-0.023985822483154506,0
2024-06-21,169.99562072753906,173.43539248104042,168.28550159215345,168.7741070594065,20175600,171.75069580078124,,74.79407977065217,-0.008096761918464535,0
2024-06-24,163.98577880859375,167.51351118569062,163.31150081932003,166.54606690833398,19741700,170.83211975097657,,63.50097404064025,-0.035352921994252995,1
2024-06-25,168.66659545898438,168.70567733137545,165.15839724196297,166.07697780921995,13346800,169.92526550292968,,69.91303261563567,0.028544040125907166,0
2024-06-26,168.148681640625,169.7317584792635,166.32128717331221,168.1975302553053,11901500,168.4359893798828,162.24725494384765,61.54083730243248,-0.0030706365830768245,0
2024-06-27,167.71873474121094,171.48098828005848,167.2496627083586,169.82949924481812,10864600,167.7030822753906,163.1157699584961,62.14555195959669,-0.0025569448134774575,1
2024-06-28,169.8490447998047,172.79045950960665,168.87183378095895,168.87183378095895,11216100,167.67376708984375,164.15801544189452,62.023992436328896,0.012701682145890292,0
2024-07-01,168.40277099609375,171.30508881721533,166.5656095709915,170.26924755788963,10717000,168.55716552734376,165.22146606445312,56.01747055313553,-0.008515054090622698,1
2024-07-02,171.69595336914062,172.68294592823673,167.13238022300445,167.2301072781216,10655500,169.163037109375,166.25913162231444,63.14842254244101,0.019555393023332535,1
2024-07-03,178.3312530517578,178.3312530517578,173.8263094347543,173.93380324860698,11808700,171.19955139160157,167.74935455322264,62.7221186664048,0.038645638131910465,1
2024-07-05,179.79705810546875,180.86221452183588,178.14556912191526,179.94363379173703,11372900,173.61521606445314,168.80388107299805,63.66556624648873,0.008219563473181646,1
2024-07-08,182.3768768310547,188.4062663539888,180.9110604666477,185.67007282488473,22582400,176.12078247070312,170.0287986755371,66.50304992889826,0.014348503544883373,0
2024-07-09,180.31495666503906,184.1456215446946,178.340986502356,183.80359177054214,19935200,178.5032196044922,171.03762130737306,59.063743587051825,-0.01130582013379744,1
2024-07-10,186.69615173339844,187.05771500707365,182.44527821039122,183.9892732738706,19293500,181.50325927734374,172.18187866210937,62.83904240979488,0.035389161200938934,0
2024-07-11,180.29541015625,189.06099307868217,178.83936055448805,188.68964816698536,21584200,181.89609069824218,173.12543106079102,59.81065558680575,-0.03428427162381298,1
2024-07-12,183.08047485351562,186.04142279718818,178.58529858276927,178.8980132396463,19220300,182.55277404785156,173.8541374206543,63.97413137618459,0.015447230158837533,0
2024-07-15,180.99899291992188,185.7286898053595,179.88497315911954,184.38013407505255,15683100,182.277197265625,174.4556106567383,69.83365020364135,-0.011369218565000838,1
2024-07-16,181.80032348632812,185.26942543471617,180.80357902637297,183.97951469963343,16663300,182.57427062988282,175.11669387817383,66.83367376234952,0.00442726533158555,0
2024-07-17,167.29852294921875,172.55592298659275,166.624244962441,171.22691540845221,45052600,178.6947448730469,174.82157669067382,49.19787528224666,-0.07976773780713298,1
2024-07-18,167.9532470703125,174.6178331393634,160.76097363069798,171.50052771423032,52903600,176.22631225585937,174.4394859313965,50.220327849675314,0.003913508078565053,0
2024-07-19,161.9922637939453,166.6340158189772,161.4547947877831,165.3147750684932,22585300,172.0086700439453,173.96993560791014,43.11408140143212,-0.035491920402537125,1
2024-07-22,165.49066162109375,166.9857930125301,162.39289013838803,162.813098553089,21037200,168.9070037841797,173.74468765258788,47.53635925202644,0.02159607962265664,1
2024-07-23,165.94998168945312,167.63077091672486,164.14213534766338,165.55908833690188,11690700,165.7369354248047,173.84289779663087,44.894092915338334,0.00277550445360486,0
2024-07-24,156.1583251953125,161.6795615369224,155.953104318648,161.32776497053823,19536600,163.50889587402344,173.21748428344728,31.343532694283397,-0.059003661190297874,1
2024-07-25,156.6273651123047,159.67625841209335,148.64355368280556,154.55568273281293,25731800,161.24371948242188,172.64141845703125,30.17226227656974,0.0030036177476002734,1
2024-07-26,158.24954223632812,160.83914526661985,155.562212147474,160.5557606544779,13089200,160.49517517089845,172.1679588317871,29.00869623398613,0.010356920215444543,0
2024-07-29,156.36351013183594,159.51013041046127,155.01496923460718,158.97266143534424,12663100,158.66974487304688,171.49368209838866,29.097750728664195,-0.011918088847774455,0
2024-07-30,151.01815795898438,157.47752226369752,149.0735179136386,156.7837109114866,22018000,155.68338012695312,170.62445144653321,18.290795244066132,-0.034185419400886374,1
